params,mean_test_score,std_test_score,max_test_score,min_test_score,rank_test_score
"{'learning_rate': 0.1, 'n_estimators': 100}",0.4100379454354771,0.009214616872340417,0.4230995875073659,0.398939304655274,5
"{'learning_rate': 1, 'n_estimators': 50}",0.41970268324966187,0.009442989536107185,0.43429581614614027,0.4045936395759717,4
"{'learning_rate': 0.1, 'n_estimators': 200}",0.4252370808875637,0.009240162729450524,0.4381625441696113,0.41013553329404834,3
"{'learning_rate': 1, 'n_estimators': 100}",0.43301558282370395,0.009532305601592002,0.45020624631703005,0.4242781378903948,2
"{'learning_rate': 1, 'n_estimators': 200}",0.4452683423182183,0.005874668761461081,0.45229681978798586,0.4348850913376547,1
"{'criterion': 'gini', 'n_estimators': 20}",0.5475440273246004,0.007051217666044073,0.5586328815556865,0.5376914016489989,12
"{'criterion': 'entropy', 'n_estimators': 20}",0.5521375280842726,0.011165310087958201,0.5671378091872792,0.5397760754272245,11
"{'criterion': 'log_loss', 'n_estimators': 20}",0.560151046015521,0.008730194390592517,0.5715969357690042,0.549469964664311,10
"{'criterion': 'gini', 'n_estimators': 50}",0.5923181836164838,0.007146060284487545,0.6034177961107837,0.5830388692579506,9
"{'criterion': 'log_loss', 'n_estimators': 50}",0.6010350837374622,0.00727827380003939,0.6124852767962309,0.5922215674720094,8
"{'criterion': 'entropy', 'n_estimators': 50}",0.6049257575726026,0.009712622017070792,0.6234531526222746,0.5963464938126105,7
"{'criterion': 'gini', 'n_estimators': 100}",0.6209473795994178,0.01198295853866525,0.6319199057714959,0.5987035945786683,6
"{'criterion': 'log_loss', 'n_estimators': 100}",0.6304945400078986,0.008356744859051126,0.6434885091337654,0.6193282262816735,5
"{'criterion': 'entropy', 'n_estimators': 100}",0.6380327509295487,0.008548758951922085,0.6478209658421673,0.6228638774307602,4
"{'criterion': 'gini', 'n_estimators': 200}",0.642629791504859,0.004315205547722218,0.6470241602828521,0.6358279316440778,3
"{'criterion': 'log_loss', 'n_estimators': 200}",0.6463999727920052,0.007297233566612479,0.6582203889216264,0.637595757218621,2
"{'criterion': 'entropy', 'n_estimators': 200}",0.6482863474863492,0.007726199316171433,0.6560659599528857,0.6342756183745583,1
"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",,,0.33568904593639576,0.33156654888103654,272
"{'activation': 'relu', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",,,0.33294048320565706,0.33117265763111375,271
